Part Number,Magento Quantity,Total Quantity,Lowest Cost,Highest Cost,Warehouse,Warehouse Cost,Coast,Coast Cost,Perfection,Perfection Cost,Jante,Jante Cost,Road Ready,Road Ready Cost
ALY06589U20,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY06590U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY06598U,5,20,12.5,12.5,0,0,20,12.5,0,0,0,0,0,0
ALY06598U10,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY06599U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY06600U,5,17,12.5,119.0,0,0,7,12.5,10,119.0,0,0,0,0
ALY06600U85,4,4,272.5,272.5,0,0,4,272.5,0,0,0,0,0,0
ALY06602U20,4,4,139.56,139.56,0,0,4,139.56,0,0,0,0,0,0
ALY06603U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY06614U,5,11,12.5,119.0,0,0,6,12.5,5,119.0,0,0,0,0
ALY06622U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY06637U20,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY06650U,5,15,12.5,152.0,0,0,10,12.5,5,152.0,0,0,0,0
ALY06654U20,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY07030U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY07033U,5,16,12.5,119.0,0,0,10,12.5,6,119.0,0,0,0,0
ALY07034U,5,17,12.5,139.0,0,0,11,12.5,6,139.0,0,0,0,0
ALY07034U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY07036U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY07044U,5,27,12.5,12.5,0,0,27,12.5,0,0,0,0,0,0
ALY07044U10N,5,26,147.3,147.3,0,0,26,147.3,0,0,0,0,0,0
ALY07047U10,4,4,139.56,139.56,0,0,4,139.56,0,0,0,0,0,0
ALY07048U,5,22,12.5,12.5,0,0,22,12.5,0,0,0,0,0,0
ALY07048U10,5,10,139.56,139.56,0,0,10,139.56,0,0,0,0,0,0
ALY07053U,5,52,12.5,12.5,0,0,52,12.5,0,0,0,0,0,0
ALY07053U20,5,25,165.85,165.85,0,0,25,165.85,0,0,0,0,0,0
ALY07054U10,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY07054U20,5,12,165.85,165.85,0,0,12,165.85,0,0,0,0,0,0
ALY07058U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY07063U10,5,17,229.65,229.65,0,0,17,229.65,0,0,0,0,0,0
ALY08091U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY09010U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY09011U,5,25,12.5,12.5,0,0,25,12.5,0,0,0,0,0,0
ALY09013U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY09015U,5,38,12.5,119.0,0,0,37,12.5,1,119.0,0,0,0,0
ALY09018A55,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY09018U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY09018U30,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY09018U35,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY09024U,5,44,12.5,119.0,0,0,30,12.5,14,119.0,0,0,0,0
ALY09025U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY09025U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY09027U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09028U,5,32,12.5,119.0,0,0,20,12.5,12,119.0,0,0,0,0
ALY09028U20,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY09035U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY09038U,5,35,12.5,119.0,0,0,22,12.5,13,119.0,0,0,0,0
ALY09038U15,5,12,165.85,165.85,0,0,12,165.85,0,0,0,0,0,0
ALY09038U15N,5,99,144.34,153.2,0,0,74,144.34,0,0,25,153.2,0,0
ALY09038U20,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY09041U,5,35,12.5,12.5,0,0,35,12.5,0,0,0,0,0,0
ALY09041U20,5,13,165.85,165.85,0,0,13,165.85,0,0,0,0,0,0
ALY09045A86N,5,7,278.2,278.2,0,0,7,278.2,0,0,0,0,0,0
ALY09047U15,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09049U30,4,4,139.56,139.56,0,0,4,139.56,0,0,0,0,0,0
ALY09050U,5,31,12.5,12.5,0,0,31,12.5,0,0,0,0,0,0
ALY09050U10,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY09052U,5,17,12.5,12.5,0,0,17,12.5,0,0,0,0,0,0
ALY09053U20,5,11,139.56,139.56,0,0,11,139.56,0,0,0,0,0,0
ALY09056U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY09057U,5,25,12.5,124.0,0,0,12,12.5,13,124.0,0,0,0,0
ALY09069U,5,30,12.5,124.0,0,0,21,12.5,9,124.0,0,0,0,0
ALY09069U20N,5,141,212.9,212.9,0,0,141,212.9,0,0,0,0,0,0
ALY09074U35,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09075U10,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY09076A,5,27,12.5,139.0,0,0,20,12.5,7,139.0,0,0,0,0
ALY09076A10,5,6,139.56,139.56,0,0,6,139.56,0,0,0,0,0,0
ALY09079U,5,37,12.5,124.0,0,0,21,12.5,16,124.0,0,0,0,0
ALY09079U20,5,11,139.56,139.56,0,0,11,139.56,0,0,0,0,0,0
ALY09080U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY09080U10,5,6,139.56,139.56,0,0,6,139.56,0,0,0,0,0,0
ALY09084A20,5,14,139.56,139.56,0,0,14,139.56,0,0,0,0,0,0
ALY09084U20,5,10,165.85,165.85,0,0,10,165.85,0,0,0,0,0,0
ALY09085U,5,22,12.5,139.0,0,0,10,12.5,12,139.0,0,0,0,0
ALY09085U10,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09087U,5,24,12.5,124.0,0,0,8,12.5,16,124.0,0,0,0,0
ALY09096U,5,35,12.5,124.0,0,0,19,12.5,16,124.0,0,0,0,0
ALY09097U,5,35,12.5,12.5,0,0,35,12.5,0,0,0,0,0,0
ALY09097U10,5,7,139.56,139.56,0,0,7,139.56,0,0,0,0,0,0
ALY09104U,5,46,12.5,152.0,0,0,37,12.5,9,152.0,0,0,0,0
ALY09104U20,5,37,165.85,165.85,0,0,37,165.85,0,0,0,0,0,0
ALY09105U,5,25,12.5,12.5,0,0,25,12.5,0,0,0,0,0,0
ALY09105U20,5,29,165.85,165.85,0,0,29,165.85,0,0,0,0,0,0
ALY09107U,5,34,12.5,211.0,0,0,23,12.5,11,211.0,0,0,0,0
ALY09107U45,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY09107U77,5,41,289.08,289.08,0,0,41,289.08,0,0,0,0,0,0
ALY09112U80N,5,31,283.31,351.39,0,0,6,351.39,0,0,25,283.31,0,0
ALY09115A,5,82,12.5,12.5,0,0,82,12.5,0,0,0,0,0,0
ALY09115A80,5,9,226.32,226.32,0,0,9,226.32,0,0,0,0,0,0
ALY09115U45,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09118U,5,41,12.5,12.5,0,0,41,12.5,0,0,0,0,0,0
ALY09118U45,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09118U46,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY09119A,5,26,12.5,124.0,0,0,10,12.5,16,124.0,0,0,0,0
ALY09119A90,4,4,248.79,248.79,0,0,4,248.79,0,0,0,0,0,0
ALY09119U90,5,5,248.79,248.79,0,0,5,248.79,0,0,0,0,0,0
ALY09130U,5,91,12.5,12.5,0,0,91,12.5,0,0,0,0,0,0
ALY09130U15,5,19,165.85,165.85,0,0,19,165.85,0,0,0,0,0,0
ALY09130U20,5,84,165.85,165.85,0,0,84,165.85,0,0,0,0,0,0
ALY09132A20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY09135U20,5,28,165.85,165.85,0,0,28,165.85,0,0,0,0,0,0
ALY09136U,5,22,12.5,12.5,0,0,22,12.5,0,0,0,0,0,0
ALY09137U30,5,9,229.65,229.65,0,0,9,229.65,0,0,0,0,0,0
ALY09137U30N,5,99,261.23,309.19,0,0,83,261.23,0,0,16,309.19,0,0
ALY09137U45N,5,240,286.16,309.19,0,0,215,286.16,0,0,25,309.19,0,0
ALY09137U90N,5,168,328.91,340.91,0,0,143,340.91,0,0,25,328.91,0,0
ALY09158U,5,15,12.5,182.0,0,0,10,12.5,5,182.0,0,0,0,0
ALY09164U90,5,11,312.37,312.37,0,0,11,312.37,0,0,0,0,0,0
ALY09178U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY09195U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY09195U35,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY09201U20N,5,112,158.36,158.36,0,0,112,158.36,0,0,0,0,0,0
ALY09217U,5,85,12.5,211.0,0,0,72,12.5,13,211.0,0,0,0,0
ALY09218U20,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY09218U45,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY09219U,5,21,12.5,211.0,0,0,9,12.5,12,211.0,0,0,0,0
ALY09221U,5,76,12.5,152.0,0,0,61,12.5,15,152.0,0,0,0,0
ALY09221U90,5,7,248.79,248.79,0,0,7,248.79,0,0,0,0,0,0
ALY09222U,5,24,12.5,211.0,0,0,13,12.5,11,211.0,0,0,0,0
ALY09235U,5,150,12.5,139.0,0,0,137,12.5,13,139.0,0,0,0,0
ALY09235U15,5,12,165.85,165.85,0,0,12,165.85,0,0,0,0,0,0
ALY09236U,5,37,12.5,182.0,0,0,27,12.5,10,182.0,0,0,0,0
ALY09236U20,5,85,165.85,165.85,0,0,85,165.85,0,0,0,0,0,0
ALY09236U90,5,56,248.79,248.79,0,0,56,248.79,0,0,0,0,0,0
ALY09241U,5,40,12.5,12.5,0,0,40,12.5,0,0,0,0,0,0
ALY09241U30,5,45,165.85,165.85,0,0,45,165.85,0,0,0,0,0,0
ALY09255U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY09255U45,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY10001U,5,48,12.5,12.5,0,0,48,12.5,0,0,0,0,0,0
ALY10001U10,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY10003U,5,24,12.5,211.0,0,0,8,12.5,16,211.0,0,0,0,0
ALY10003U95N,5,163,328.27,328.27,0,0,163,328.27,0,0,0,0,0,0
ALY10004U80,4,4,442.68,442.68,0,0,4,442.68,0,0,0,0,0,0
ALY10005U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY10005U78,5,8,289.08,289.08,0,0,8,289.08,0,0,0,0,0,0
ALY10010U20,5,75,165.85,165.85,0,0,75,165.85,0,0,0,0,0,0
ALY10011U,5,26,12.5,211.0,0,0,10,12.5,16,211.0,0,0,0,0
ALY10011U45,5,13,165.85,165.85,0,0,13,165.85,0,0,0,0,0,0
ALY10012U,5,32,12.5,211.0,0,0,16,12.5,16,211.0,0,0,0,0
ALY10012U45,5,24,165.85,165.85,0,0,24,165.85,0,0,0,0,0,0
ALY10013U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY10015U45,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY10016U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY10018U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY10028U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY10030U30,5,8,229.65,229.65,0,0,8,229.65,0,0,0,0,0,0
ALY10031U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY10032U,5,18,12.5,314.0,0,0,8,12.5,10,314.0,0,0,0,0
ALY10032U45,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY10035U,5,29,12.5,12.5,0,0,29,12.5,0,0,0,0,0,0
ALY10042U20,5,17,165.85,165.85,0,0,17,165.85,0,0,0,0,0,0
ALY10043U20,5,16,229.65,229.65,0,0,16,229.65,0,0,0,0,0,0
ALY10043U20N,5,55,173.48,196.67,0,0,30,196.67,0,0,25,173.48,0,0
ALY10044A,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY10047U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY10059U20,5,30,165.85,211.0,0,0,27,165.85,3,211.0,0,0,0,0
ALY10061U30N,5,297,234.16,319.86,0,0,272,234.16,0,0,25,319.86,0,0
ALY10065U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY10070U10,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY10072U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY10074U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY10077U,5,50,12.5,211.0,0,0,34,12.5,16,211.0,0,0,0,0
ALY10089U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY10097U,5,57,12.5,182.0,0,0,41,12.5,16,182.0,0,0,0,0
ALY10097U20,5,9,165.85,165.85,0,0,9,165.85,0,0,0,0,0,0
ALY10097U45,5,12,165.85,165.85,0,0,12,165.85,0,0,0,0,0,0
ALY10097U95,5,19,287.73,287.73,0,0,19,287.73,0,0,0,0,0,0
ALY10098U20,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY10101U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY10107U,5,18,12.5,314.0,0,0,9,12.5,9,314.0,0,0,0,0
ALY10108U,5,57,12.5,152.0,0,0,48,12.5,9,152.0,0,0,0,0
ALY10108U20,5,101,165.85,165.85,0,0,101,165.85,0,0,0,0,0,0
ALY10108U20N,5,36,172.17,196.96,0,0,11,172.17,0,0,25,196.96,0,0
ALY10110U77N,5,185,208.56,243.8,0,0,160,208.56,0,0,25,243.8,0,0
ALY10111U,5,35,12.5,211.0,0,0,26,12.5,9,211.0,0,0,0,0
ALY10111U10N,5,32,266.44,278.14,0,0,7,266.44,0,0,25,278.14,0,0
ALY10112U45N,5,47,266.5,267.66,0,0,22,266.5,0,0,25,267.66,0,0
ALY10119U,5,38,12.5,124.0,0,0,22,12.5,16,124.0,0,0,0,0
ALY10119U35,5,60,229.65,256.0,0,0,49,229.65,11,256.0,0,0,0,0
ALY10168U,5,56,12.5,12.5,0,0,56,12.5,0,0,0,0,0,0
ALY10168U95,5,23,287.73,287.73,0,0,23,287.73,0,0,0,0,0,0
ALY10168U95N,5,94,289.5,289.5,0,0,94,289.5,0,0,0,0,0,0
ALY10169U30,5,26,165.85,165.85,0,0,26,165.85,0,0,0,0,0,0
ALY10171U,5,23,12.5,359.0,0,0,22,12.5,1,359.0,0,0,0,0
ALY10183U20N,5,211,233.59,233.59,0,0,211,233.59,0,0,0,0,0,0
ALY10188U,5,17,12.5,12.5,0,0,17,12.5,0,0,0,0,0,0
ALY10193U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY10193U10,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY10193U10N,5,42,100.0,125.36,0,0,17,125.36,0,0,25,100.0,0,0
ALY10209U,5,58,12.5,12.5,0,0,58,12.5,0,0,0,0,0,0
ALY10221U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY10223U,5,15,12.5,12.5,0,0,15,12.5,0,0,0,0,0,0
ALY10223U45,5,23,257.91999999999996,257.91999999999996,0,0,23,257.91999999999996,0,0,0,0,0,0
ALY10224U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY10224U45,5,25,257.91999999999996,257.91999999999996,0,0,25,257.91999999999996,0,0,0,0,0,0
ALY10228U,5,32,12.5,12.5,0,0,32,12.5,0,0,0,0,0,0
ALY10228U20,5,11,165.85,165.85,0,0,11,165.85,0,0,0,0,0,0
ALY10232U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY10265U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY10275U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY10278U,5,26,12.5,12.5,0,0,26,12.5,0,0,0,0,0,0
ALY10278U45,5,20,229.65,229.65,0,0,20,229.65,0,0,0,0,0,0
ALY10282U,5,7,12.5,311.0,0,0,6,12.5,1,311.0,0,0,0,0
ALY58749U20N,5,19,182.01,182.01,0,0,19,182.01,0,0,0,0,0,0
ALY58760U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY58781U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY58787U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY58787U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY58788U,5,11,12.5,124.0,0,0,6,12.5,5,124.0,0,0,0,0
ALY58788U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY58788U20N,5,13,127.6,170.13,0,0,5,127.6,0,0,8,170.13,0,0
ALY58792A,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY58828U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY58835U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY58835U20,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY58837U20,5,9,165.85,165.85,0,0,9,165.85,0,0,0,0,0,0
ALY58838U,5,21,12.5,211.0,0,0,13,12.5,8,211.0,0,0,0,0
ALY58838U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY58847U,5,28,12.5,182.0,0,0,17,12.5,11,182.0,0,0,0,0
ALY58871U90,4,4,312.37,312.37,0,0,4,312.37,0,0,0,0,0,0
ALY58887U20,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY58889U20,5,15,165.85,165.85,0,0,15,165.85,0,0,0,0,0,0
ALY58890U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY58911U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY58911U20,5,28,229.65,229.65,0,0,28,229.65,0,0,0,0,0,0
ALY58935U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY58947U20,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY59020U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY59144U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY59207U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY59253U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY59273U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY59288U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY59290U,5,18,12.5,12.5,0,0,18,12.5,0,0,0,0,0,0
ALY59349U10,4,4,139.56,139.56,0,0,4,139.56,0,0,0,0,0,0
ALY59360U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY59361U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY59384U,5,15,12.5,124.0,0,0,10,12.5,5,124.0,0,0,0,0
ALY59385U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY59385U20,4,4,143.82,143.82,0,0,4,143.82,0,0,0,0,0,0
ALY59396U20,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY59399U20,5,10,229.65,229.65,0,0,10,229.65,0,0,0,0,0,0
ALY59409U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY59430U20,5,16,165.85,165.85,0,0,16,165.85,0,0,0,0,0,0
ALY59445U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY59446U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY59450U,5,20,12.5,152.0,0,0,13,12.5,7,152.0,0,0,0,0
ALY59464U,5,27,12.5,119.0,0,0,16,12.5,11,119.0,0,0,0,0
ALY59466U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY59471U20,5,11,139.56,139.56,0,0,11,139.56,0,0,0,0,0,0
ALY59479U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY59489U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY59570U,5,21,12.5,12.5,0,0,21,12.5,0,0,0,0,0,0
ALY59570U45,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY59580U,5,46,12.5,124.0,0,0,31,12.5,15,124.0,0,0,0,0
ALY59580U20,5,18,139.56,139.56,0,0,18,139.56,0,0,0,0,0,0
ALY59581U20,5,10,229.65,229.65,0,0,10,229.65,0,0,0,0,0,0
ALY59582U,5,20,12.5,12.5,0,0,20,12.5,0,0,0,0,0,0
ALY59582U20,5,13,229.65,229.65,0,0,13,229.65,0,0,0,0,0,0
ALY59585U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY59611U20,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY59617U20,5,9,229.65,229.65,0,0,9,229.65,0,0,0,0,0,0
ALY59698U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY59712U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY59761U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY59776U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY59951U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY59968U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY59971U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY60132U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY60178U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY60181U,5,16,12.5,119.0,0,0,10,12.5,6,119.0,0,0,0,0
ALY60182U20,5,6,139.56,139.56,0,0,6,139.56,0,0,0,0,0,0
ALY61665U55,5,16,165.85,165.85,0,0,16,165.85,0,0,0,0,0,0
